Watching PID 68277 page references for every 1 seconds...
Est(s) ;    RSS(kB);    PSS(kB);    Ref(kB)
1.004  ;  233448.00;  231616.00;  224744.00
1.004  ;  233448.00;  231616.00;  224796.00
1.004  ;  233448.00;  231616.00;  224612.00
1.004  ;  233448.00;  231616.00;  224040.00
1.004  ;  233448.00;  231616.00;  224256.00
1.004  ;  233448.00;  231616.00;  224488.00
1.004  ;  233448.00;  231616.00;  224404.00
1.004  ;  233448.00;  231616.00;  224396.00
1.004  ;  233448.00;  231616.00;  224836.00
1.004  ;  233448.00;  231616.00;  225120.00
1.004  ;  233448.00;  231616.00;  225564.00
1.004  ;  233448.00;  231616.00;  225208.00
1.004  ;  233448.00;  231616.00;  224896.00
1.004  ;  233448.00;  231616.00;  224704.00
1.004  ;  233448.00;  231616.00;  224584.00
1.004  ;  233448.00;  231616.00;  224492.00
1.004  ;  233448.00;  231616.00;  224272.00
1.004  ;  233448.00;  231616.00;  224204.00
1.004  ;  233448.00;  231616.00;  224248.00
1.004  ;  233448.00;  231616.00;  224168.00
1.004  ;  233448.00;  231616.00;  224208.00
1.004  ;  233448.00;  231616.00;  224744.00
1.004  ;  233448.00;  231616.00;  224764.00
1.004  ;  233448.00;  231616.00;  225028.00
1.004  ;  233448.00;  231616.00;  225268.00
1.004  ;  233448.00;  231616.00;  225424.00
1.004  ;  233448.00;  231616.00;  225312.00
1.004  ;  233448.00;  231616.00;  225172.00
1.004  ;  233448.00;  231616.00;  224988.00
1.004  ;  233448.00;  231616.00;  224864.00
1.004  ;  233448.00;  231616.00;  224888.00
1.004  ;  233448.00;  231616.00;  224760.00
1.004  ;  233448.00;  231616.00;  224592.00
1.004  ;  233448.00;  231616.00;  224488.00
1.004  ;  233448.00;  231616.00;  224344.00
1.004  ;  233448.00;  231616.00;  224296.00
1.004  ;  233448.00;  231616.00;  224400.00
1.004  ;  233448.00;  231616.00;  224416.00
1.004  ;  233448.00;  231616.00;  224368.00
1.004  ;  233448.00;  231616.00;  224448.00
1.004  ;  233448.00;  231616.00;  225588.00
1.004  ;  233448.00;  231616.00;  224484.00
1.004  ;  233448.00;  231616.00;  224400.00
1.004  ;  233448.00;  231616.00;  224516.00
1.004  ;  233448.00;  231616.00;  224516.00
1.004  ;  233448.00;  231616.00;  224320.00
1.004  ;  233448.00;  231616.00;  224248.00
1.004  ;  233448.00;  231616.00;  224048.00
1.004  ;  233448.00;  231616.00;  223916.00
1.004  ;  233448.00;  231616.00;  223644.00
1.004  ;  233448.00;  231616.00;  223516.00
1.004  ;  233448.00;  231616.00;  223728.00
1.004  ;  233448.00;  231616.00;  223636.00
1.004  ;  233448.00;  231616.00;  223512.00
1.004  ;  233448.00;  231616.00;  224168.00
1.004  ;  233448.00;  231616.00;  223336.00
1.004  ;  233448.00;  231616.00;  223368.00
1.004  ;  233448.00;  231616.00;  223284.00
1.004  ;  233448.00;  231616.00;  223192.00
1.004  ;  233448.00;  231616.00;  222984.00
1.004  ;  233448.00;  231616.00;  222968.00
1.004  ;  233448.00;  231616.00;  222996.00
1.004  ;  233448.00;  231616.00;  222988.00
1.004  ;  233448.00;  231616.00;  222940.00
1.004  ;  233448.00;  231616.00;  222944.00
1.004  ;  233448.00;  231616.00;  222852.00
1.004  ;  233448.00;  231616.00;  222824.00
1.004  ;  233448.00;  231616.00;  222828.00
1.004  ;  233448.00;  231616.00;  222932.00
1.004  ;  233448.00;  231616.00;  222632.00
1.004  ;  233448.00;  231616.00;  222620.00
1.004  ;  233448.00;  231616.00;  222684.00
1.004  ;  233448.00;  231616.00;  222512.00
1.004  ;  233448.00;  231616.00;  222304.00
1.003  ;  233448.00;  231616.00;  222480.00
1.004  ;  233448.00;  231616.00;  222344.00
1.004  ;  233448.00;  231616.00;  222444.00
1.004  ;  233448.00;  231616.00;  222472.00
1.004  ;  233448.00;  231616.00;  222116.00
1.004  ;  233448.00;  231616.00;  222248.00
1.004  ;  233448.00;  231616.00;  222076.00
1.004  ;  233448.00;  231616.00;  222108.00
1.004  ;  233448.00;  231616.00;  222132.00
1.004  ;  233448.00;  231616.00;  222436.00
1.004  ;  233448.00;  231616.00;  222028.00
1.004  ;  233448.00;  231616.00;  221836.00
1.004  ;  233448.00;  231616.00;  221688.00
1.004  ;  233448.00;  231616.00;  221820.00
1.004  ;  233448.00;  231616.00;  221500.00
1.003  ;  233448.00;  231616.00;  221952.00
1.004  ;  233448.00;  231616.00;  221816.00
1.004  ;  233448.00;  231616.00;  221360.00
1.004  ;  233448.00;  231616.00;  221760.00
1.004  ;  233448.00;  231616.00;  221456.00
1.004  ;  233448.00;  231616.00;  221468.00
1.004  ;  233448.00;  231616.00;  221492.00
1.004  ;  233448.00;  231616.00;  221492.00
1.004  ;  233448.00;  231616.00;  221428.00
1.004  ;  233448.00;  231616.00;  221604.00
1.004  ;  233448.00;  231616.00;  221316.00
1.004  ;  233448.00;  231616.00;  221268.00
1.004  ;  233448.00;  231616.00;  221404.00
1.004  ;  233448.00;  231616.00;  221236.00
1.003  ;  233448.00;  231616.00;  221040.00
1.004  ;  233448.00;  231616.00;  221368.00
1.004  ;  233448.00;  231616.00;  221176.00
1.004  ;  233448.00;  231616.00;  221128.00
1.004  ;  233448.00;  231616.00;  221220.00
1.004  ;  233448.00;  231616.00;  221236.00
1.004  ;  233448.00;  231616.00;  221072.00
1.004  ;  233448.00;  231616.00;  221136.00
1.004  ;  233448.00;  231616.00;  221072.00
1.004  ;  233448.00;  231616.00;  220952.00
1.004  ;  233448.00;  231616.00;  221164.00
1.004  ;  233448.00;  231616.00;  221052.00
1.004  ;  233448.00;  231616.00;  221068.00
1.004  ;  233448.00;  231616.00;  221096.00
1.004  ;  233448.00;  231616.00;  221304.00
1.004  ;  233448.00;  231616.00;  221084.00
1.004  ;  233448.00;  231616.00;  221164.00
1.004  ;  233448.00;  231616.00;  221292.00
1.004  ;  233448.00;  231616.00;  221080.00
1.004  ;  233448.00;  231616.00;  221124.00
1.004  ;  233448.00;  231616.00;  221148.00
1.004  ;  233448.00;  231616.00;  221180.00
1.004  ;  233448.00;  231616.00;  221176.00
1.004  ;  233448.00;  231616.00;  221144.00
1.004  ;  233448.00;  231616.00;  220844.00
1.005  ;  233448.00;  231616.00;  220536.00
1.004  ;  233448.00;  231616.00;  220436.00
1.004  ;  233448.00;  231616.00;  220244.00
1.004  ;  233448.00;  231616.00;  220596.00
1.004  ;  233448.00;  231616.00;  220356.00
1.004  ;  233448.00;  231616.00;  220432.00
1.004  ;  233448.00;  231616.00;  220256.00
1.004  ;  233448.00;  231616.00;  220252.00
1.004  ;  233448.00;  231616.00;  220216.00
1.004  ;  233448.00;  231616.00;  220032.00
1.004  ;  233448.00;  231616.00;  219984.00
1.004  ;  233448.00;  231616.00;  219804.00
1.004  ;  233448.00;  231616.00;  219084.00
1.004  ;  233448.00;  231616.00;  218352.00
1.004  ;  233448.00;  231616.00;  216960.00
1.004  ;  233448.00;  231616.00;  214912.00
1.004  ;  233448.00;  231616.00;  215028.00
1.004  ;  233448.00;  231616.00;  214336.00
1.004  ;  233448.00;  231616.00;  214272.00
1.004  ;  233448.00;  231616.00;  213520.00
1.004  ;  233448.00;  231616.00;  213768.00
1.004  ;  233448.00;  231616.00;  213008.00
1.004  ;  233448.00;  231616.00;  213332.00
1.004  ;  233448.00;  231616.00;  213508.00
1.005  ;  233448.00;  231616.00;  213452.00
1.004  ;  233448.00;  231616.00;  212188.00
1.004  ;  233448.00;  231616.00;  213564.00
1.004  ;  233448.00;  231616.00;  212920.00
1.004  ;  233448.00;  231616.00;  212800.00
1.004  ;  233448.00;  231616.00;  212960.00
1.004  ;  233448.00;  231616.00;  213100.00
1.004  ;  233448.00;  231616.00;  212716.00
1.004  ;  233448.00;  231616.00;  212744.00
1.004  ;  233448.00;  231616.00;  212712.00
1.004  ;  233448.00;  231616.00;  212624.00
1.004  ;  233448.00;  231616.00;  212560.00
1.004  ;  233448.00;  231616.00;  212960.00
1.004  ;  233448.00;  231616.00;  212872.00
1.004  ;  233448.00;  231616.00;  213112.00
1.004  ;  233448.00;  231616.00;  212776.00
1.004  ;  233448.00;  231616.00;  212780.00
1.004  ;  233448.00;  231616.00;  212968.00
1.004  ;  233448.00;  231616.00;  209156.00
1.004  ;  233448.00;  231616.00;  212636.00
1.004  ;  233448.00;  231616.00;  212636.00
1.004  ;  233448.00;  231616.00;  213120.00
1.004  ;  233448.00;  231616.00;  212620.00
1.004  ;  233448.00;  231616.00;  212504.00
1.004  ;  233448.00;  231616.00;  212840.00
1.004  ;  233448.00;  231616.00;  212936.00
1.004  ;  233448.00;  231616.00;  213232.00
1.004  ;  233448.00;  231616.00;  213272.00
1.004  ;  233448.00;  231616.00;  212800.00
1.004  ;  233448.00;  231616.00;  212892.00
1.004  ;  233448.00;  231616.00;  212672.00
1.004  ;  233448.00;  231616.00;  213024.00
1.004  ;  233448.00;  231616.00;  212668.00
1.004  ;  233448.00;  231616.00;  213156.00
1.004  ;  233448.00;  231616.00;  213372.00
1.004  ;  233448.00;  231616.00;  213264.00
1.004  ;  233448.00;  231616.00;  213100.00
1.004  ;  233448.00;  231616.00;  212920.00
1.004  ;  233448.00;  231616.00;  212952.00
1.004  ;  233448.00;  231616.00;  213296.00
1.004  ;  233448.00;  231616.00;  213008.00
1.004  ;  233448.00;  231616.00;  212628.00
1.004  ;  233448.00;  231616.00;  212940.00
1.004  ;  233448.00;  231616.00;  212564.00
1.004  ;  233448.00;  231616.00;  213204.00
1.004  ;  233448.00;  231616.00;  212516.00
1.004  ;  233448.00;  231616.00;  212468.00
1.004  ;  233448.00;  231616.00;  212736.00
1.004  ;  233448.00;  231616.00;  212796.00
1.004  ;  233448.00;  231616.00;  213112.00
1.004  ;  233448.00;  231616.00;  213256.00
1.004  ;  233448.00;  231616.00;  212628.00
1.004  ;  233448.00;  231616.00;  212960.00
1.004  ;  233448.00;  231616.00;  212928.00
1.004  ;  233448.00;  231616.00;  212748.00
1.004  ;  233448.00;  231616.00;  213108.00
1.004  ;  233448.00;  231616.00;  213500.00
1.004  ;  233448.00;  231616.00;  213792.00
1.004  ;  233448.00;  231616.00;  213320.00
1.004  ;  233448.00;  231616.00;  213472.00
1.004  ;  233448.00;  231616.00;  213052.00
1.004  ;  233448.00;  231616.00;  212508.00
1.004  ;  233448.00;  231616.00;  212700.00
1.004  ;  233448.00;  231616.00;  213440.00
1.004  ;  233448.00;  231616.00;  213528.00
1.004  ;  233448.00;  231616.00;  213640.00
1.004  ;  233448.00;  231616.00;  213308.00
1.004  ;  233448.00;  231616.00;  212964.00
1.004  ;  233448.00;  231616.00;  213580.00
1.004  ;  233448.00;  231616.00;  213368.00
1.004  ;  233448.00;  231616.00;  212968.00
1.004  ;  233448.00;  231616.00;  213412.00
1.004  ;  233448.00;  231616.00;  213256.00
1.004  ;  233448.00;  231616.00;  213368.00
1.004  ;  233448.00;  231616.00;  209944.00
1.004  ;  233448.00;  231616.00;  214168.00
1.004  ;  233448.00;  231616.00;  213664.00
1.004  ;  233448.00;  231616.00;  213532.00
1.004  ;  233448.00;  231616.00;  214084.00
1.004  ;  233448.00;  231616.00;  213772.00
1.004  ;  233448.00;  231616.00;  213492.00
1.004  ;  233448.00;  231616.00;  213656.00
1.004  ;  233448.00;  231616.00;  213404.00
1.004  ;  233448.00;  231616.00;  213424.00
1.004  ;  233448.00;  231616.00;  213856.00
1.004  ;  233448.00;  231616.00;  213952.00
1.004  ;  233448.00;  231616.00;  213896.00
1.004  ;  233448.00;  231616.00;  214004.00
1.004  ;  233448.00;  231616.00;  213880.00
1.004  ;  233448.00;  231616.00;  213400.00
1.004  ;  233448.00;  231616.00;  213184.00
1.004  ;  233448.00;  231616.00;  213652.00
1.004  ;  233448.00;  231616.00;  213832.00
1.004  ;  233448.00;  231616.00;  213456.00
1.004  ;  233448.00;  231616.00;  213632.00
1.004  ;  233448.00;  231616.00;  213940.00
1.004  ;  233448.00;  231616.00;  213272.00
1.004  ;  233448.00;  231616.00;  213216.00
1.004  ;  233448.00;  231616.00;  213092.00
1.004  ;  233448.00;  231616.00;  213912.00
1.003  ;  233448.00;  231616.00;  212916.00
1.004  ;  233448.00;  231616.00;  212960.00
1.004  ;  233448.00;  231616.00;  213656.00
1.005  ;  233448.00;  231616.00;  213632.00
1.004  ;  233448.00;  231616.00;  213352.00
1.004  ;  233448.00;  231616.00;  213604.00
1.004  ;  233448.00;  231616.00;  213048.00
1.004  ;  233448.00;  231616.00;  213920.00
1.004  ;  233448.00;  231616.00;  213500.00
1.004  ;  233448.00;  231616.00;  213920.00
1.004  ;  233448.00;  231616.00;  213692.00
1.004  ;  233448.00;  231616.00;  213868.00
1.004  ;  233448.00;  231616.00;  214008.00
1.004  ;  233448.00;  231616.00;  213620.00
1.004  ;  233448.00;  231616.00;  213608.00
1.004  ;  233448.00;  231616.00;  213336.00
1.004  ;  233448.00;  231616.00;  213628.00
1.004  ;  233448.00;  231616.00;  214292.00
1.004  ;  233448.00;  231616.00;  213088.00
1.004  ;  233448.00;  231616.00;  213520.00
1.004  ;  233448.00;  231616.00;  213860.00
1.004  ;  233448.00;  231616.00;  213136.00
1.004  ;  233448.00;  231616.00;  213236.00
1.004  ;  233448.00;  231616.00;  213648.00
1.005  ;  233448.00;  231616.00;  213432.00
1.004  ;  233448.00;  231616.00;  213652.00
1.004  ;  233448.00;  231616.00;  213784.00
1.004  ;  233448.00;  231616.00;  213372.00
1.004  ;  233448.00;  231616.00;  213708.00
1.004  ;  233448.00;  231616.00;  213648.00
1.004  ;  233448.00;  231616.00;  213996.00
1.004  ;  233448.00;  231616.00;  213992.00
1.004  ;  233448.00;  231616.00;  213936.00
1.004  ;  233448.00;  231616.00;  209360.00
1.004  ;  233448.00;  231616.00;  213784.00
1.004  ;  233448.00;  231616.00;  213860.00
1.004  ;  233448.00;  231616.00;  213912.00
1.004  ;  233448.00;  231616.00;  213524.00
1.004  ;  233448.00;  231616.00;  213624.00
1.004  ;  233448.00;  231616.00;  213772.00
1.004  ;  233448.00;  231616.00;  213652.00
1.004  ;  233448.00;  231616.00;  213992.00
1.004  ;  233448.00;  231616.00;  214056.00
1.004  ;  233448.00;  231616.00;  213908.00
1.004  ;  233448.00;  231616.00;  213772.00
1.004  ;  233448.00;  231616.00;  214236.00
1.004  ;  233448.00;  231616.00;  214168.00
1.004  ;  233448.00;  231616.00;  214036.00
1.004  ;  233448.00;  231616.00;  214676.00
1.003  ;  233448.00;  231616.00;  213796.00
1.003  ;  233448.00;  231616.00;  214404.00
1.003  ;  233448.00;  231616.00;  213952.00
1.004  ;  233448.00;  231616.00;  214524.00
1.004  ;  233448.00;  231616.00;  214064.00
1.004  ;  233448.00;  231616.00;  214744.00
1.004  ;  233448.00;  231616.00;  214008.00
1.004  ;  233448.00;  231616.00;  214492.00
1.004  ;  233448.00;  231616.00;  214480.00
1.004  ;  233448.00;  231616.00;  214216.00
1.004  ;  233448.00;  231616.00;  214028.00
1.004  ;  233448.00;  231616.00;  214464.00
1.004  ;  233448.00;  231616.00;  214628.00
1.004  ;  233448.00;  231616.00;  214584.00
1.004  ;  233448.00;  231616.00;  214756.00
1.004  ;  233448.00;  231616.00;  215108.00
1.004  ;  233448.00;  231616.00;  214792.00
1.004  ;  233448.00;  231616.00;  214700.00
1.004  ;  233448.00;  231616.00;  214708.00
1.004  ;  233448.00;  231616.00;  215248.00
1.004  ;  233448.00;  231616.00;  214708.00
1.004  ;  233448.00;  231616.00;  215312.00
1.004  ;  233448.00;  231616.00;  215328.00
1.004  ;  233448.00;  231616.00;  215224.00
1.004  ;  233448.00;  231616.00;  215596.00
1.004  ;  233448.00;  231616.00;  217048.00
1.004  ;  233496.00;  231664.00;  215324.00
1.004  ;  233496.00;  231664.00;  215056.00
1.004  ;  233592.00;  231760.00;  215680.00
1.004  ;  233828.00;  231996.00;  215384.00
1.004  ;  234052.00;  232220.00;  215056.00
1.004  ;  234064.00;  232232.00;  215400.00
1.004  ;  234140.00;  232308.00;  215752.00
1.004  ;  234204.00;  232372.00;  215628.00
1.004  ;  234396.00;  232564.00;  216264.00
1.004  ;  234464.00;  232632.00;  215580.00
1.004  ;  234520.00;  232688.00;  216680.00
1.004  ;  234772.00;  232940.00;  216640.00
1.004  ;  234772.00;  232940.00;  216348.00
1.004  ;  234772.00;  232940.00;  216660.00
1.004  ;  234772.00;  232940.00;  216648.00
1.004  ;  234772.00;  232940.00;  216784.00
1.004  ;  234784.00;  232952.00;  216700.00
1.004  ;  234820.00;  232988.00;  216544.00
1.004  ;  234832.00;  233000.00;  216548.00
1.004  ;  234832.00;  233000.00;  216368.00
1.004  ;  234956.00;  233124.00;  216268.00
1.004  ;  235040.00;  233208.00;  216388.00
1.004  ;  235052.00;  233220.00;  216700.00
1.004  ;  235084.00;  233252.00;  216160.00
1.004  ;  235240.00;  233408.00;  216880.00
1.004  ;  235240.00;  233408.00;  215940.00
1.004  ;  235240.00;  233408.00;  215852.00
1.004  ;  235296.00;  233464.00;  216712.00
1.004  ;  235372.00;  233540.00;  216800.00
1.004  ;  235472.00;  233640.00;  217444.00
1.004  ;  235604.00;  233772.00;  217164.00
1.004  ;  235716.00;  233884.00;  217364.00
1.004  ;  235716.00;  233884.00;  217012.00
1.004  ;  235800.00;  233968.00;  216744.00
1.004  ;  235896.00;  234064.00;  216360.00
1.004  ;  235896.00;  234064.00;  216556.00
1.004  ;  235896.00;  234064.00;  217232.00
1.004  ;  235896.00;  234064.00;  217436.00
1.004  ;  235976.00;  234144.00;  217432.00
1.004  ;  236004.00;  234172.00;  217088.00
1.004  ;  236064.00;  234232.00;  217708.00
1.004  ;  236080.00;  234248.00;  217316.00
1.004  ;  236100.00;  234268.00;  217344.00
1.004  ;  236100.00;  234268.00;  217092.00
1.004  ;  236108.00;  234276.00;  217712.00
1.004  ;  236192.00;  234360.00;  217188.00
1.004  ;  236256.00;  234424.00;  217380.00
1.004  ;  236256.00;  234424.00;  217312.00
1.004  ;  236292.00;  234460.00;  217616.00
1.004  ;  236340.00;  234508.00;  217336.00
1.004  ;  236424.00;  234592.00;  217248.00
1.004  ;  236444.00;  234612.00;  217368.00
1.004  ;  236444.00;  234612.00;  216820.00
1.004  ;  236444.00;  234612.00;  217416.00
1.004  ;  236552.00;  234720.00;  217108.00
1.004  ;  236652.00;  234820.00;  217428.00
1.004  ;  236704.00;  234872.00;  217328.00
1.004  ;  236848.00;  235016.00;  217980.00
1.004  ;  236848.00;  235016.00;  217396.00
1.004  ;  236848.00;  235016.00;  217740.00
1.004  ;  236908.00;  235076.00;  218120.00
1.004  ;  237016.00;  235184.00;  217672.00
1.004  ;  237032.00;  235200.00;  217492.00
1.004  ;  237104.00;  235272.00;  217900.00
1.004  ;  237164.00;  235332.00;  217656.00
1.004  ;  237200.00;  235368.00;  218076.00
1.004  ;  237264.00;  235432.00;  218340.00
1.004  ;  237384.00;  235552.00;  217844.00
1.004  ;  237392.00;  235560.00;  218364.00
1.004  ;  237436.00;  235604.00;  218100.00
1.004  ;  237436.00;  235604.00;  218216.00
1.004  ;  237492.00;  235660.00;  218720.00
1.004  ;  237556.00;  235724.00;  218616.00
1.004  ;  237612.00;  235780.00;  218256.00
1.004  ;  237676.00;  235844.00;  218288.00
1.004  ;  237856.00;  236024.00;  218620.00
1.004  ;  238032.00;  236200.00;  218388.00
1.004  ;  238212.00;  236380.00;  218720.00
1.004  ;  238212.00;  236380.00;  218276.00
1.004  ;  238300.00;  236468.00;  218756.00
1.004  ;  238400.00;  236568.00;  218836.00
1.004  ;  238556.00;  236724.00;  219104.00
1.004  ;  238664.00;  236832.00;  219248.00
1.004  ;  238680.00;  236848.00;  218676.00
1.004  ;  238896.00;  237064.00;  219132.00
1.004  ;  239008.00;  237176.00;  218584.00
1.004  ;  239088.00;  237256.00;  219448.00
1.004  ;  239224.00;  237392.00;  220020.00
1.004  ;  239348.00;  237516.00;  219620.00
1.004  ;  239460.00;  237628.00;  219940.00
1.004  ;  239492.00;  237660.00;  219368.00
1.004  ;  239496.00;  237664.00;  219848.00
1.004  ;  239728.00;  237896.00;  220364.00
1.004  ;  239800.00;  237968.00;  220060.00
1.004  ;  239916.00;  238084.00;  219540.00
1.004  ;  239976.00;  238144.00;  220140.00
1.004  ;  240044.00;  238212.00;  220272.00
1.004  ;  240112.00;  238280.00;  220120.00
1.004  ;  240136.00;  238304.00;  219644.00
1.004  ;  240304.00;  238472.00;  220360.00
1.004  ;  240304.00;  238472.00;  219896.00
1.004  ;  240420.00;  238588.00;  220308.00
1.004  ;  240484.00;  238652.00;  219528.00
1.004  ;  240528.00;  238696.00;  219956.00
1.004  ;  240528.00;  238696.00;  219864.00
1.004  ;  240528.00;  238696.00;  220032.00
1.004  ;  240528.00;  238696.00;  219800.00
1.004  ;  240736.00;  238904.00;  219992.00
1.004  ;  240860.00;  239028.00;  220172.00
1.004  ;  240904.00;  239072.00;  219044.00
1.004  ;  241004.00;  239172.00;  220164.00
1.004  ;  241032.00;  239200.00;  219188.00
1.004  ;  241164.00;  239332.00;  219760.00
1.004  ;  241216.00;  239384.00;  220304.00
1.004  ;  241296.00;  239464.00;  219672.00
1.004  ;  241536.00;  239704.00;  220232.00
1.004  ;  241744.00;  239912.00;  220536.00
1.004  ;  241812.00;  239980.00;  219784.00
1.004  ;  241812.00;  239980.00;  219956.00
1.004  ;  241812.00;  239980.00;  220228.00
1.004  ;  242064.00;  240232.00;  220456.00
1.004  ;  242200.00;  240368.00;  220972.00
1.004  ;  242312.00;  240480.00;  220436.00
1.004  ;  242312.00;  240480.00;  219964.00
1.004  ;  242396.00;  240564.00;  220452.00
1.004  ;  242492.00;  240660.00;  219788.00
1.004  ;  242552.00;  240720.00;  220892.00
1.004  ;  242788.00;  240956.00;  221172.00
1.004  ;  242908.00;  241076.00;  221392.00
1.004  ;  243024.00;  241192.00;  221828.00
1.004  ;  243112.00;  241280.00;  221072.00
1.004  ;  243168.00;  241336.00;  220688.00
1.004  ;  243168.00;  241336.00;  220384.00
1.004  ;  243168.00;  241336.00;  220852.00
1.004  ;  243168.00;  241336.00;  220540.00
1.004  ;  243168.00;  241336.00;  221028.00
1.004  ;  243168.00;  241336.00;  220240.00
1.004  ;  243168.00;  241336.00;  220288.00
1.004  ;  243276.00;  241444.00;  221040.00
1.004  ;  243296.00;  241464.00;  220844.00
1.004  ;  243356.00;  241524.00;  220168.00
1.004  ;  243476.00;  241644.00;  220524.00
1.004  ;  243500.00;  241668.00;  220780.00
1.004  ;  243604.00;  241772.00;  220680.00
1.004  ;  243604.00;  241772.00;  220628.00
1.004  ;  243772.00;  241940.00;  221164.00
1.004  ;  243908.00;  242076.00;  220544.00
1.004  ;  244008.00;  242176.00;  220820.00
1.005  ;  244008.00;  242176.00;  219996.00
1.005  ;  244008.00;  242176.00;  220304.00
1.004  ;  244368.00;  242536.00;  221700.00
1.005  ;  244388.00;  242556.00;  221420.00
1.004  ;  244416.00;  242584.00;  220836.00
1.004  ;  244592.00;  242760.00;  221372.00
1.004  ;  244736.00;  242904.00;  221384.00
1.004  ;  244860.00;  243028.00;  221336.00
1.004  ;  244988.00;  243156.00;  221732.00
1.004  ;  244996.00;  243164.00;  220908.00
1.004  ;  245012.00;  243180.00;  221040.00
1.004  ;  245308.00;  243476.00;  222600.00
1.004  ;  245340.00;  243508.00;  220780.00
1.004  ;  245380.00;  243548.00;  220444.00
1.004  ;  245532.00;  243700.00;  221204.00
1.004  ;  245568.00;  243736.00;  220720.00
1.004  ;  245668.00;  243836.00;  220964.00
1.004  ;  245912.00;  244080.00;  222040.00
1.004  ;  245912.00;  244080.00;  220600.00
1.004  ;  245912.00;  244080.00;  220848.00
1.004  ;  245912.00;  244080.00;  221464.00
1.004  ;  245912.00;  244080.00;  218420.00
1.004  ;  245912.00;  244080.00;  221692.00
1.004  ;  245912.00;  244080.00;  221692.00
1.004  ;  245968.00;  244136.00;  221892.00
1.004  ;  246072.00;  244240.00;  220988.00
1.005  ;  246072.00;  244240.00;  221188.00
1.004  ;  246172.00;  244340.00;  221724.00
1.004  ;  246180.00;  244348.00;  220868.00
1.004  ;  246320.00;  244488.00;  221900.00
1.005  ;  246320.00;  244488.00;  219644.00
1.004  ;  246348.00;  244516.00;  221932.00
1.004  ;  246428.00;  244596.00;  222624.00
1.004  ;  246468.00;  244636.00;  221476.00
1.005  ;  246520.00;  244688.00;  221956.00
1.004  ;  246800.00;  244968.00;  221728.00
1.004  ;  246848.00;  245016.00;  220668.00
1.004  ;  246848.00;  245016.00;  220988.00
1.004  ;  247132.00;  245300.00;  221960.00
1.004  ;  247188.00;  245356.00;  221636.00
1.004  ;  247296.00;  245464.00;  221504.00
1.004  ;  247352.00;  245520.00;  222828.00
