Watching PID 87534 page references for every 1 seconds...
Est(s) ;    RSS(kB);    PSS(kB);    Ref(kB)
1.007  ;  835356.00;  833754.00;  819696.00
1.007  ;  835356.00;  833754.00;  819936.00
1.007  ;  835356.00;  833754.00;  819604.00
1.007  ;  835356.00;  833754.00;  820420.00
1.007  ;  835356.00;  833754.00;  816440.00
1.007  ;  835356.00;  833754.00;  822272.00
1.007  ;  835356.00;  833754.00;  817828.00
1.007  ;  835356.00;  833754.00;  817760.00
1.007  ;  835356.00;  833754.00;  818612.00
1.007  ;  835356.00;  833754.00;  818792.00
1.007  ;  835356.00;  833754.00;  818824.00
1.007  ;  835356.00;  833754.00;  818832.00
1.007  ;  835356.00;  833754.00;  819372.00
1.009  ;  835356.00;  833754.00;  819340.00
1.008  ;  835356.00;  833754.00;  819320.00
1.007  ;  835356.00;  833754.00;  819112.00
1.007  ;  835356.00;  833754.00;  818852.00
1.007  ;  835356.00;  833754.00;  822284.00
1.007  ;  835356.00;  833754.00;  819228.00
1.007  ;  835356.00;  833754.00;  816456.00
1.007  ;  835356.00;  833754.00;  819844.00
1.007  ;  835356.00;  833754.00;  819528.00
1.007  ;  835356.00;  833754.00;  818600.00
1.007  ;  835356.00;  833754.00;  818492.00
1.007  ;  835356.00;  833754.00;  819512.00
1.007  ;  835356.00;  833754.00;  818908.00
1.007  ;  835356.00;  833754.00;  819544.00
1.007  ;  835356.00;  833754.00;  818596.00
1.007  ;  835356.00;  833754.00;  815740.00
1.007  ;  835356.00;  833754.00;  815876.00
1.007  ;  835356.00;  833754.00;  817328.00
1.007  ;  835356.00;  833754.00;  819216.00
1.007  ;  835356.00;  833754.00;  819380.00
1.007  ;  835356.00;  833754.00;  819144.00
1.007  ;  835356.00;  833754.00;  822268.00
1.007  ;  835356.00;  833754.00;  810932.00
1.007  ;  835356.00;  833754.00;  817884.00
1.007  ;  835356.00;  833754.00;  818992.00
1.007  ;  835356.00;  833754.00;  817644.00
1.007  ;  835356.00;  833754.00;  818740.00
1.007  ;  835356.00;  833754.00;  818768.00
1.007  ;  835356.00;  833754.00;  819044.00
1.007  ;  835356.00;  833754.00;  818320.00
1.007  ;  835356.00;  833754.00;  817048.00
1.007  ;  835356.00;  833754.00;  818240.00
1.007  ;  835356.00;  833754.00;  818692.00
1.007  ;  835356.00;  833754.00;  818492.00
1.007  ;  835356.00;  833754.00;  818592.00
1.007  ;  835356.00;  833754.00;  818844.00
1.007  ;  835356.00;  833754.00;  819016.00
1.007  ;  835356.00;  833754.00;  822292.00
1.007  ;  835356.00;  833754.00;  810676.00
1.007  ;  835356.00;  833754.00;  816300.00
1.007  ;  835356.00;  833754.00;  816688.00
1.007  ;  835356.00;  833754.00;  815296.00
1.007  ;  835356.00;  833754.00;  816664.00
1.007  ;  835356.00;  833754.00;  818048.00
1.007  ;  835364.00;  833762.00;  816108.00
1.007  ;  835376.00;  833774.00;  815376.00
1.007  ;  835376.00;  833774.00;  819276.00
1.007  ;  835376.00;  833774.00;  818524.00
1.007  ;  835376.00;  833774.00;  817684.00
1.007  ;  835376.00;  833774.00;  817304.00
1.007  ;  835376.00;  833774.00;  817804.00
1.007  ;  835376.00;  833774.00;  817236.00
1.007  ;  835376.00;  833774.00;  819068.00
1.007  ;  835376.00;  833774.00;  818060.00
1.007  ;  835376.00;  833774.00;  817004.00
1.007  ;  835376.00;  833774.00;  817436.00
1.007  ;  835376.00;  833774.00;  817276.00
1.007  ;  835376.00;  833774.00;  818072.00
1.007  ;  835376.00;  833774.00;  817352.00
1.007  ;  835376.00;  833774.00;  816160.00
1.007  ;  835376.00;  833774.00;  816444.00
1.007  ;  835376.00;  833774.00;  818516.00
1.007  ;  835376.00;  833774.00;  818704.00
1.006  ;  835376.00;  833774.00;  816656.00
1.007  ;  835376.00;  833774.00;  813064.00
1.007  ;  835376.00;  833774.00;  818404.00
1.007  ;  835376.00;  833774.00;  818060.00
1.007  ;  835376.00;  833774.00;  818172.00
1.007  ;  835376.00;  833774.00;  814228.00
1.007  ;  835376.00;  833774.00;  815992.00
1.007  ;  835376.00;  833774.00;  817380.00
1.007  ;  835376.00;  833774.00;  815320.00
1.007  ;  835376.00;  833774.00;  816040.00
1.007  ;  835376.00;  833774.00;  814664.00
1.007  ;  835376.00;  833774.00;  813096.00
1.007  ;  835376.00;  833774.00;  822276.00
1.007  ;  835376.00;  833774.00;  818360.00
1.007  ;  835376.00;  833774.00;  819428.00
1.007  ;  835376.00;  833774.00;  819856.00
1.007  ;  835376.00;  833774.00;  820364.00
1.007  ;  835376.00;  833774.00;  820316.00
1.007  ;  835376.00;  833774.00;  818676.00
1.007  ;  835376.00;  833774.00;  819540.00
1.007  ;  835376.00;  833774.00;  819328.00
1.007  ;  835376.00;  833774.00;  818272.00
1.007  ;  835376.00;  833774.00;  819980.00
1.007  ;  835376.00;  833774.00;  819100.00
1.007  ;  835376.00;  833774.00;  818148.00
1.007  ;  835376.00;  833774.00;  818408.00
1.007  ;  835376.00;  833774.00;  818136.00
1.007  ;  835376.00;  833774.00;  818412.00
1.007  ;  835376.00;  833774.00;  818504.00
1.007  ;  835376.00;  833774.00;  819776.00
1.007  ;  835376.00;  833774.00;  819788.00
1.007  ;  835376.00;  833774.00;  816032.00
1.007  ;  835376.00;  833774.00;  818140.00
1.007  ;  835376.00;  833774.00;  822268.00
1.007  ;  835376.00;  833774.00;  818472.00
1.007  ;  835376.00;  833774.00;  819032.00
1.007  ;  835376.00;  833774.00;  819284.00
1.007  ;  835376.00;  833774.00;  819792.00
1.007  ;  835376.00;  833774.00;  817800.00
1.007  ;  835376.00;  833774.00;  817124.00
1.007  ;  835376.00;  833774.00;  818544.00
1.007  ;  835376.00;  833774.00;  818392.00
1.007  ;  835376.00;  833774.00;  819152.00
1.007  ;  835376.00;  833774.00;  818476.00
1.007  ;  835376.00;  833774.00;  819096.00
1.007  ;  835376.00;  833774.00;  817240.00
1.007  ;  835376.00;  833774.00;  818368.00
1.007  ;  835376.00;  833774.00;  818496.00
1.009  ;  835376.00;  833774.00;  818884.00
1.007  ;  835376.00;  833774.00;  819512.00
1.007  ;  835376.00;  833774.00;  818316.00
1.007  ;  835376.00;  833774.00;  819732.00
1.007  ;  835376.00;  833774.00;  818876.00
1.007  ;  835376.00;  833774.00;  822280.00
1.007  ;  835376.00;  833774.00;  815800.00
1.007  ;  835376.00;  833774.00;  817412.00
1.007  ;  835376.00;  833774.00;  817264.00
1.007  ;  835376.00;  833774.00;  815804.00
1.007  ;  835376.00;  833774.00;  816996.00
1.007  ;  835376.00;  833774.00;  819020.00
1.007  ;  835376.00;  833774.00;  816960.00
1.007  ;  835376.00;  833774.00;  822276.00
1.007  ;  835376.00;  833774.00;  818496.00
1.007  ;  835376.00;  833774.00;  819156.00
1.007  ;  835376.00;  833774.00;  819240.00
1.007  ;  835376.00;  833774.00;  819548.00
1.007  ;  835376.00;  833774.00;  819672.00
1.008  ;  835376.00;  833774.00;  818820.00
1.009  ;  835376.00;  833774.00;  819760.00
1.007  ;  835376.00;  833774.00;  819656.00
1.007  ;  835376.00;  833774.00;  819732.00
1.006  ;  835376.00;  833774.00;  819552.00
1.007  ;  835376.00;  833774.00;  820016.00
1.007  ;  835376.00;  833774.00;  819628.00
1.007  ;  835376.00;  833774.00;  819700.00
1.007  ;  835376.00;  833774.00;  819404.00
1.007  ;  835376.00;  833774.00;  819648.00
1.007  ;  835376.00;  833774.00;  819052.00
1.007  ;  835376.00;  833774.00;  819056.00
1.007  ;  835376.00;  833774.00;  820620.00
1.007  ;  835376.00;  833774.00;  820476.00
1.007  ;  835376.00;  833774.00;  820076.00
1.007  ;  835376.00;  833774.00;  820184.00
1.007  ;  835376.00;  833774.00;  819064.00
1.007  ;  835376.00;  833774.00;  818964.00
1.007  ;  835376.00;  833774.00;  819668.00
1.007  ;  835376.00;  833774.00;  819844.00
1.007  ;  835376.00;  833774.00;  820132.00
1.007  ;  835376.00;  833774.00;  820004.00
1.007  ;  835376.00;  833774.00;  820252.00
1.007  ;  835376.00;  833774.00;  820084.00
1.007  ;  835376.00;  833774.00;  820208.00
1.007  ;  835376.00;  833774.00;  819228.00
1.007  ;  835376.00;  833774.00;  817952.00
1.007  ;  835376.00;  833774.00;  820056.00
