Watching PID 62794 page references for every 1 seconds...
Est(s) ;    RSS(kB);    PSS(kB);    Ref(kB)
1.001  ;    7400.00;    5596.00;     208.00
1.001  ;    7400.00;    5596.00;    1296.00
1.001  ;    7400.00;    5596.00;     808.00
1.001  ;    7400.00;    5596.00;     832.00
1.001  ;    7400.00;    5596.00;     288.00
1.001  ;    7400.00;    5596.00;     644.00
1.001  ;    7400.00;    5596.00;     312.00
1.001  ;    7400.00;    5596.00;     588.00
1.001  ;    7400.00;    5596.00;     228.00
1.001  ;    7400.00;    5596.00;     340.00
1.001  ;    7400.00;    5596.00;     148.00
1.001  ;    7400.00;    5596.00;     800.00
1.001  ;    7400.00;    5596.00;     420.00
1.001  ;    7400.00;    5596.00;     460.00
1.001  ;    7400.00;    5596.00;     204.00
1.001  ;    7400.00;    5596.00;     428.00
1.001  ;    7400.00;    5596.00;     464.00
1.001  ;    7400.00;    5596.00;     676.00
1.001  ;    7400.00;    5596.00;      84.00
1.001  ;    7400.00;    5596.00;     396.00
1.001  ;    7400.00;    5596.00;     284.00
1.001  ;    7400.00;    5596.00;     820.00
1.001  ;    7400.00;    5596.00;     648.00
1.001  ;    7400.00;    5596.00;      68.00
1.001  ;    7400.00;    5596.00;     452.00
1.001  ;    7400.00;    5596.00;     160.00
1.001  ;    7400.00;    5596.00;    1332.00
1.001  ;    7400.00;    5596.00;     888.00
1.001  ;    7400.00;    5596.00;    1524.00
1.001  ;    7400.00;    5596.00;     636.00
1.001  ;    7400.00;    5596.00;     660.00
1.001  ;    7400.00;    5596.00;     620.00
1.001  ;    7400.00;    5596.00;     612.00
1.001  ;    7400.00;    5596.00;     248.00
1.001  ;    7400.00;    5596.00;     584.00
1.001  ;    7400.00;    5596.00;     256.00
1.001  ;    7400.00;    5596.00;     520.00
1.001  ;    7400.00;    5596.00;    1068.00
1.001  ;    7400.00;    5596.00;     636.00
1.001  ;    7400.00;    5596.00;    1304.00
1.001  ;    7400.00;    5596.00;     584.00
1.001  ;    7400.00;    5596.00;     348.00
1.001  ;    7400.00;    5596.00;     472.00
1.001  ;    7400.00;    5596.00;     344.00
1.001  ;    7400.00;    5596.00;     368.00
1.001  ;    7400.00;    5596.00;     384.00
1.001  ;    7400.00;    5596.00;     976.00
1.001  ;    7400.00;    5596.00;     592.00
1.001  ;    7400.00;    5596.00;     248.00
1.001  ;    7400.00;    5596.00;     600.00
1.001  ;    7400.00;    5596.00;     452.00
1.001  ;    7400.00;    5596.00;     764.00
1.001  ;    7400.00;    5596.00;     188.00
1.001  ;    7400.00;    5596.00;     616.00
1.001  ;    7400.00;    5596.00;     120.00
1.001  ;    7400.00;    5596.00;     596.00
1.001  ;    7400.00;    5596.00;    1120.00
1.001  ;    7400.00;    5596.00;    1204.00
1.001  ;    7400.00;    5596.00;    1372.00
1.001  ;    7400.00;    5596.00;     864.00
1.001  ;    7400.00;    5596.00;     124.00
1.001  ;    7400.00;    5596.00;     612.00
1.001  ;    7400.00;    5596.00;     200.00
1.001  ;    7400.00;    5596.00;     524.00
1.001  ;    7400.00;    5596.00;     132.00
1.001  ;    7400.00;    5596.00;     596.00
1.001  ;    7400.00;    5596.00;     152.00
1.001  ;    7400.00;    5596.00;     372.00
1.001  ;    7400.00;    5596.00;     352.00
1.001  ;    7400.00;    5596.00;     396.00
1.001  ;    7400.00;    5596.00;     432.00
1.001  ;    7400.00;    5596.00;     620.00
1.001  ;    7400.00;    5596.00;     368.00
1.001  ;    7400.00;    5596.00;     296.00
1.001  ;    7400.00;    5596.00;     432.00
1.001  ;    7400.00;    5596.00;     116.00
1.001  ;    7400.00;    5596.00;     536.00
1.001  ;    7400.00;    5596.00;     280.00
1.001  ;    7400.00;    5596.00;     416.00
1.001  ;    7400.00;    5596.00;     296.00
1.001  ;    7400.00;    5596.00;     740.00
1.001  ;    7400.00;    5596.00;     456.00
1.001  ;    7400.00;    5596.00;     480.00
1.001  ;    7400.00;    5596.00;     116.00
1.001  ;    7400.00;    5596.00;     640.00
1.002  ;    7400.00;    5596.00;     264.00
1.001  ;    7400.00;    5596.00;    1332.00
1.001  ;    7400.00;    5596.00;    1292.00
1.001  ;    7400.00;    5596.00;    1380.00
1.001  ;    7400.00;    5596.00;     820.00
1.001  ;    7400.00;    5596.00;     696.00
1.001  ;    7400.00;    5596.00;     260.00
1.001  ;    7400.00;    5596.00;    1216.00
1.001  ;    7400.00;    5596.00;     472.00
1.001  ;    7400.00;    5596.00;     404.00
1.001  ;    7400.00;    5596.00;     628.00
1.001  ;    7400.00;    5596.00;     200.00
1.001  ;    7400.00;    5596.00;     364.00
1.001  ;    7400.00;    5596.00;     280.00
1.001  ;    7400.00;    5596.00;     804.00
1.001  ;    7400.00;    5596.00;     284.00
1.001  ;    7400.00;    5596.00;     356.00
1.001  ;    7400.00;    5596.00;     436.00
1.001  ;    7400.00;    5596.00;     196.00
1.001  ;    7400.00;    5596.00;     420.00
1.001  ;    7400.00;    5596.00;     600.00
1.001  ;    7400.00;    5596.00;     400.00
1.001  ;    7400.00;    5596.00;    1092.00
1.001  ;    7400.00;    5596.00;     552.00
1.001  ;    7400.00;    5596.00;     616.00
1.001  ;    7400.00;    5596.00;     508.00
1.001  ;    7400.00;    5596.00;     964.00
1.001  ;    7400.00;    5596.00;     316.00
1.001  ;    7400.00;    5596.00;     580.00
1.001  ;    7400.00;    5596.00;     640.00
1.001  ;    7400.00;    5596.00;     712.00
1.001  ;    7400.00;    5596.00;     904.00
1.001  ;    7400.00;    5596.00;    1532.00
1.001  ;    7400.00;    5596.00;    1524.00
1.001  ;    7400.00;    5596.00;    1160.00
1.001  ;    7400.00;    5596.00;     616.00
1.001  ;    7400.00;    5596.00;     336.00
1.001  ;    7400.00;    5596.00;     632.00
1.001  ;    7400.00;    5596.00;     412.00
1.001  ;    7400.00;    5596.00;     516.00
1.001  ;    7400.00;    5596.00;     384.00
1.001  ;    7400.00;    5596.00;     320.00
1.001  ;    7400.00;    5596.00;     532.00
1.001  ;    7400.00;    5596.00;     292.00
1.001  ;    7400.00;    5596.00;     296.00
1.001  ;    7400.00;    5596.00;     496.00
1.001  ;    7400.00;    5596.00;     912.00
1.001  ;    7400.00;    5596.00;     720.00
1.001  ;    7400.00;    5596.00;     280.00
1.001  ;    7400.00;    5596.00;     372.00
1.001  ;    7400.00;    5596.00;     216.00
1.001  ;    7400.00;    5596.00;     660.00
1.001  ;    7400.00;    5596.00;     472.00
1.001  ;    7400.00;    5596.00;     272.00
1.001  ;    7400.00;    5596.00;     268.00
1.001  ;    7400.00;    5596.00;     600.00
1.001  ;    7400.00;    5596.00;     896.00
1.001  ;    7400.00;    5596.00;     404.00
1.001  ;    7400.00;    5596.00;     316.00
1.001  ;    7400.00;    5596.00;     332.00
1.001  ;    7400.00;    5596.00;     300.00
1.001  ;    7400.00;    5596.00;     228.00
1.001  ;    7400.00;    5596.00;    1528.00
1.001  ;    7400.00;    5596.00;    1520.00
1.001  ;    7400.00;    5596.00;     588.00
1.001  ;    7400.00;    5596.00;     388.00
1.001  ;    7400.00;    5596.00;     336.00
1.001  ;    7400.00;    5596.00;    1084.00
1.001  ;    7400.00;    5596.00;     464.00
1.001  ;    7400.00;    5596.00;     324.00
1.001  ;    7400.00;    5596.00;     412.00
1.001  ;    7400.00;    5596.00;     392.00
1.001  ;    7400.00;    5596.00;     200.00
1.001  ;    7400.00;    5596.00;     316.00
1.001  ;    7400.00;    5596.00;     304.00
1.001  ;    7400.00;    5596.00;     252.00
1.001  ;    7400.00;    5596.00;     404.00
1.001  ;    7400.00;    5596.00;     304.00
1.001  ;    7400.00;    5596.00;     324.00
1.001  ;    7400.00;    5596.00;     392.00
1.001  ;    7400.00;    5596.00;     384.00
1.001  ;    7400.00;    5596.00;     388.00
1.000  ;    7400.00;    5596.00;     312.00
1.001  ;    7400.00;    5596.00;     796.00
1.001  ;    7400.00;    5596.00;     536.00
1.001  ;    7400.00;    5596.00;     292.00
1.001  ;    7400.00;    5596.00;     372.00
1.001  ;    7400.00;    5596.00;    1156.00
1.001  ;    7400.00;    5596.00;     128.00
1.001  ;    7400.00;    5596.00;     320.00
1.001  ;    7400.00;    5596.00;     236.00
1.001  ;    7400.00;    5596.00;     272.00
1.001  ;    7400.00;    5596.00;    1168.00
1.001  ;    7400.00;    5596.00;     688.00
1.001  ;    7400.00;    5596.00;     260.00
1.001  ;    7400.00;    5596.00;     336.00
1.001  ;    7400.00;    5596.00;     424.00
1.001  ;    7400.00;    5596.00;     448.00
1.001  ;    7400.00;    5596.00;     360.00
1.001  ;    7400.00;    5596.00;     344.00
1.001  ;    7400.00;    5596.00;     472.00
1.001  ;    7400.00;    5596.00;     380.00
1.001  ;    7400.00;    5596.00;     364.00
1.001  ;    7400.00;    5596.00;     284.00
1.001  ;    7400.00;    5596.00;     256.00
1.001  ;    7400.00;    5596.00;     544.00
1.001  ;    7400.00;    5596.00;     892.00
1.001  ;    7400.00;    5596.00;     288.00
1.001  ;    7400.00;    5596.00;     360.00
1.001  ;    7400.00;    5596.00;     384.00
1.001  ;    7400.00;    5596.00;     356.00
1.001  ;    7400.00;    5596.00;    1236.00
1.001  ;    7400.00;    5596.00;     316.00
1.001  ;    7400.00;    5596.00;     300.00
1.001  ;    7400.00;    5596.00;     316.00
1.001  ;    7400.00;    5596.00;     316.00
1.001  ;    7400.00;    5596.00;     392.00
1.001  ;    7400.00;    5596.00;     304.00
1.001  ;    7400.00;    5596.00;     296.00
1.001  ;    7400.00;    5596.00;     368.00
1.001  ;    7400.00;    5596.00;     776.00
1.001  ;    7400.00;    5596.00;    1216.00
1.001  ;    7400.00;    5596.00;     324.00
1.001  ;    7400.00;    5596.00;     992.00
1.001  ;    7400.00;    5596.00;     408.00
1.001  ;    7400.00;    5596.00;     280.00
1.001  ;    7400.00;    5596.00;     724.00
1.001  ;    7400.00;    5596.00;    1072.00
1.001  ;    7400.00;    5596.00;     512.00
1.001  ;    7400.00;    5596.00;     356.00
1.001  ;    7400.00;    5596.00;     268.00
1.001  ;    7400.00;    5596.00;     380.00
1.001  ;    7400.00;    5596.00;     468.00
1.000  ;    7400.00;    5596.00;     244.00
1.001  ;    7400.00;    5596.00;     356.00
1.001  ;    7400.00;    5596.00;     884.00
1.001  ;    7400.00;    5596.00;     376.00
1.001  ;    7400.00;    5596.00;     380.00
1.001  ;    7400.00;    5596.00;     396.00
1.001  ;    7400.00;    5596.00;     372.00
1.001  ;    7400.00;    5596.00;     324.00
1.001  ;    7400.00;    5596.00;     304.00
1.000  ;    7400.00;    5596.00;     328.00
1.001  ;    7400.00;    5596.00;     328.00
1.001  ;    7400.00;    5596.00;     308.00
1.001  ;    7400.00;    5596.00;     292.00
1.001  ;    7400.00;    5596.00;    1324.00
1.001  ;    7400.00;    5596.00;    1252.00
1.001  ;    7400.00;    5596.00;     608.00
1.001  ;    7400.00;    5596.00;     208.00
1.001  ;    7400.00;    5596.00;     816.00
1.001  ;    7400.00;    5596.00;     848.00
1.001  ;    7400.00;    5596.00;     204.00
1.001  ;    7400.00;    5596.00;     360.00
1.001  ;    7400.00;    5596.00;     296.00
1.001  ;    7400.00;    5596.00;     400.00
1.001  ;    7400.00;    5596.00;     432.00
1.001  ;    7400.00;    5596.00;     360.00
1.001  ;    7400.00;    5596.00;     400.00
1.001  ;    7400.00;    5596.00;     444.00
1.001  ;    7400.00;    5596.00;     476.00
1.001  ;    7400.00;    5596.00;     288.00
1.001  ;    7400.00;    5596.00;     292.00
1.001  ;    7400.00;    5596.00;    1040.00
1.001  ;    7400.00;    5596.00;     788.00
1.001  ;    7400.00;    5596.00;     444.00
1.001  ;    7400.00;    5596.00;    1076.00
1.001  ;    7400.00;    5596.00;     336.00
1.001  ;    7400.00;    5596.00;     396.00
1.001  ;    7400.00;    5596.00;     344.00
1.001  ;    7400.00;    5596.00;     272.00
1.001  ;    7400.00;    5596.00;     276.00
1.001  ;    7400.00;    5596.00;     200.00
1.001  ;    7400.00;    5596.00;     252.00
1.001  ;    7400.00;    5596.00;     272.00
1.001  ;    7400.00;    5596.00;     312.00
1.001  ;    7400.00;    5596.00;     256.00
1.001  ;    7400.00;    5596.00;    1524.00
1.001  ;    7400.00;    5596.00;    1528.00
1.001  ;    7400.00;    5596.00;     272.00
1.001  ;    7400.00;    5596.00;     300.00
1.001  ;    7400.00;    5596.00;     640.00
1.001  ;    7400.00;    5596.00;     260.00
1.001  ;    7400.00;    5596.00;     268.00
1.001  ;    7400.00;    5596.00;     200.00
1.001  ;    7400.00;    5596.00;     300.00
1.001  ;    7400.00;    5596.00;     248.00
1.001  ;    7400.00;    5596.00;     372.00
1.001  ;    7400.00;    5596.00;     296.00
1.001  ;    7400.00;    5596.00;     336.00
1.001  ;    7400.00;    5596.00;     236.00
1.001  ;    7400.00;    5596.00;     304.00
1.001  ;    7400.00;    5596.00;     296.00
1.001  ;    7400.00;    5596.00;     348.00
1.001  ;    7400.00;    5596.00;     220.00
1.001  ;    7400.00;    5596.00;     280.00
1.001  ;    7400.00;    5596.00;     268.00
1.001  ;    7400.00;    5596.00;     336.00
1.001  ;    7400.00;    5596.00;     272.00
1.001  ;    7400.00;    5596.00;     380.00
1.001  ;    7400.00;    5596.00;     252.00
1.001  ;    7400.00;    5596.00;     288.00
1.001  ;    7400.00;    5596.00;     236.00
1.001  ;    7400.00;    5596.00;     256.00
1.001  ;    7400.00;    5596.00;     308.00
1.001  ;    7400.00;    5596.00;     440.00
1.001  ;    7400.00;    5596.00;     244.00
1.001  ;    7400.00;    5596.00;     252.00
1.001  ;    7400.00;    5596.00;     240.00
1.000  ;    7400.00;    5596.00;     284.00
1.001  ;    7400.00;    5596.00;     248.00
1.001  ;    7400.00;    5596.00;    1524.00
1.001  ;    7400.00;    5596.00;    1520.00
1.001  ;    7400.00;    5596.00;     336.00
1.001  ;    7400.00;    5596.00;     280.00
1.001  ;    7400.00;    5596.00;     352.00
1.001  ;    7400.00;    5596.00;     356.00
1.001  ;    7400.00;    5596.00;     344.00
1.001  ;    7400.00;    5596.00;     308.00
1.001  ;    7400.00;    5596.00;     332.00
1.001  ;    7400.00;    5596.00;     384.00
1.001  ;    7400.00;    5596.00;     276.00
1.001  ;    7400.00;    5596.00;     304.00
1.001  ;    7400.00;    5596.00;     352.00
1.001  ;    7400.00;    5596.00;     356.00
1.001  ;    7400.00;    5596.00;     576.00
1.001  ;    7400.00;    5596.00;     724.00
1.001  ;    7400.00;    5596.00;     352.00
1.001  ;    7400.00;    5596.00;     284.00
1.001  ;    7400.00;    5596.00;     400.00
1.001  ;    7400.00;    5596.00;     292.00
1.001  ;    7400.00;    5596.00;     284.00
1.001  ;    7400.00;    5596.00;     272.00
1.001  ;    7400.00;    5596.00;     340.00
1.001  ;    7400.00;    5596.00;     244.00
1.001  ;    7400.00;    5596.00;     392.00
1.001  ;    7400.00;    5596.00;     272.00
1.001  ;    7400.00;    5596.00;     388.00
1.001  ;    7400.00;    5596.00;    1404.00
1.001  ;    7400.00;    5596.00;     480.00
1.001  ;    7400.00;    5596.00;     656.00
1.001  ;    7400.00;    5596.00;    1480.00
1.001  ;    7400.00;    5596.00;    1404.00
1.001  ;    7400.00;    5596.00;     620.00
1.001  ;    7400.00;    5596.00;    1204.00
1.001  ;    7400.00;    5596.00;     592.00
1.001  ;    7400.00;    5596.00;     824.00
1.001  ;    7400.00;    5596.00;     428.00
1.001  ;    7400.00;    5596.00;     448.00
1.001  ;    7400.00;    5596.00;     356.00
1.001  ;    7400.00;    5596.00;     264.00
1.001  ;    7400.00;    5596.00;     312.00
1.001  ;    7400.00;    5596.00;     348.00
1.001  ;    7400.00;    5596.00;     328.00
1.001  ;    7400.00;    5596.00;     320.00
1.001  ;    7400.00;    5596.00;     260.00
1.001  ;    7400.00;    5596.00;     336.00
1.001  ;    7400.00;    5596.00;     384.00
1.001  ;    7400.00;    5596.00;     236.00
1.001  ;    7400.00;    5596.00;     360.00
1.001  ;    7400.00;    5596.00;     360.00
1.001  ;    7400.00;    5596.00;     356.00
1.001  ;    7400.00;    5596.00;     304.00
1.001  ;    7400.00;    5596.00;     304.00
1.001  ;    7400.00;    5596.00;     336.00
1.001  ;    7400.00;    5596.00;     368.00
1.001  ;    7400.00;    5596.00;     308.00
1.001  ;    7400.00;    5596.00;     280.00
1.001  ;    7400.00;    5596.00;     320.00
1.001  ;    7400.00;    5596.00;     284.00
1.001  ;    7400.00;    5596.00;     320.00
1.001  ;    7400.00;    5596.00;    1504.00
1.001  ;    7400.00;    5596.00;    1424.00
1.001  ;    7400.00;    5596.00;     456.00
1.001  ;    7400.00;    5596.00;     284.00
1.001  ;    7400.00;    5596.00;     244.00
1.001  ;    7400.00;    5596.00;     340.00
1.001  ;    7400.00;    5596.00;     300.00
1.001  ;    7400.00;    5596.00;     440.00
1.001  ;    7400.00;    5596.00;     320.00
1.001  ;    7400.00;    5596.00;     316.00
1.001  ;    7400.00;    5596.00;     228.00
1.001  ;    7400.00;    5596.00;     260.00
1.001  ;    7400.00;    5596.00;     276.00
1.001  ;    7400.00;    5596.00;     276.00
1.001  ;    7400.00;    5596.00;     724.00
1.001  ;    7400.00;    5596.00;     516.00
1.001  ;    7400.00;    5596.00;     316.00
1.001  ;    7400.00;    5596.00;     308.00
1.001  ;    7400.00;    5596.00;     292.00
1.001  ;    7400.00;    5596.00;     244.00
1.001  ;    7400.00;    5596.00;     312.00
1.001  ;    7400.00;    5596.00;     360.00
1.001  ;    7400.00;    5596.00;     316.00
1.001  ;    7400.00;    5596.00;     276.00
1.001  ;    7400.00;    5596.00;     308.00
1.001  ;    7400.00;    5596.00;     328.00
1.001  ;    7400.00;    5596.00;     316.00
1.001  ;    7400.00;    5596.00;     272.00
1.001  ;    7400.00;    5596.00;     260.00
1.001  ;    7400.00;    5596.00;     284.00
1.001  ;    7400.00;    5596.00;     324.00
1.001  ;    7400.00;    5596.00;     364.00
1.001  ;    7400.00;    5596.00;     336.00
1.001  ;    7400.00;    5596.00;     224.00
1.001  ;    7400.00;    5596.00;     352.00
1.001  ;    7400.00;    5596.00;     252.00
1.002  ;    7400.00;    5596.00;     296.00
1.001  ;    7400.00;    5596.00;     284.00
1.001  ;    7400.00;    5596.00;     364.00
1.001  ;    7400.00;    5596.00;     236.00
1.001  ;    7400.00;    5596.00;     312.00
1.001  ;    7400.00;    5596.00;     240.00
1.001  ;    7400.00;    5596.00;     312.00
1.001  ;    7400.00;    5596.00;     256.00
1.001  ;    7400.00;    5596.00;     336.00
1.001  ;    7400.00;    5596.00;     256.00
1.001  ;    7400.00;    5596.00;     292.00
1.001  ;    7400.00;    5596.00;     300.00
1.000  ;    7400.00;    5596.00;     324.00
1.001  ;    7400.00;    5596.00;     264.00
1.001  ;    7400.00;    5596.00;     548.00
1.001  ;    7400.00;    5596.00;     296.00
1.001  ;    7400.00;    5596.00;     232.00
1.001  ;    7400.00;    5596.00;     252.00
1.001  ;    7400.00;    5596.00;     440.00
1.001  ;    7400.00;    5596.00;     216.00
1.001  ;    7400.00;    5596.00;     300.00
1.001  ;    7400.00;    5596.00;     292.00
1.001  ;    7400.00;    5596.00;     272.00
1.002  ;    7400.00;    5596.00;     208.00
1.001  ;    7400.00;    5596.00;     332.00
1.001  ;    7400.00;    5596.00;     292.00
1.001  ;    7400.00;    5596.00;     240.00
1.001  ;    7400.00;    5596.00;     220.00
1.001  ;    7400.00;    5596.00;     260.00
1.001  ;    7400.00;    5596.00;     276.00
1.001  ;    7400.00;    5596.00;     264.00
1.001  ;    7400.00;    5596.00;     272.00
1.001  ;    7400.00;    5596.00;     388.00
1.001  ;    7400.00;    5596.00;     336.00
1.001  ;    7400.00;    5596.00;     300.00
1.001  ;    7400.00;    5596.00;     256.00
1.001  ;    7400.00;    5596.00;     296.00
1.001  ;    7400.00;    5596.00;     300.00
1.001  ;    7400.00;    5596.00;     756.00
1.001  ;    7400.00;    5596.00;     416.00
1.001  ;    7400.00;    5596.00;     260.00
1.001  ;    7400.00;    5596.00;     312.00
1.001  ;    7400.00;    5596.00;     300.00
1.001  ;    7400.00;    5596.00;     244.00
1.001  ;    7400.00;    5596.00;     272.00
1.001  ;    7400.00;    5596.00;     236.00
1.000  ;    7400.00;    5596.00;     236.00
1.001  ;    7400.00;    5596.00;     220.00
1.001  ;    7400.00;    5596.00;     252.00
1.001  ;    7400.00;    5596.00;     536.00
1.001  ;    7400.00;    5596.00;     336.00
1.001  ;    7400.00;    5596.00;     248.00
1.001  ;    7400.00;    5596.00;     304.00
1.001  ;    7400.00;    5596.00;     740.00
1.001  ;    7400.00;    5596.00;     292.00
1.001  ;    7400.00;    5596.00;     288.00
1.001  ;    7400.00;    5596.00;     324.00
1.001  ;    7400.00;    5596.00;     304.00
1.001  ;    7400.00;    5596.00;    1284.00
1.001  ;    7400.00;    5596.00;     768.00
1.001  ;    7400.00;    5596.00;     360.00
1.001  ;    7400.00;    5596.00;     332.00
1.000  ;    7400.00;    5596.00;     228.00
1.001  ;    7400.00;    5596.00;     252.00
1.001  ;    7400.00;    5596.00;     224.00
1.001  ;    7400.00;    5596.00;     324.00
1.001  ;    7400.00;    5596.00;     324.00
1.001  ;    7400.00;    5596.00;     244.00
1.001  ;    7400.00;    5596.00;     276.00
1.001  ;    7400.00;    5596.00;     248.00
1.001  ;    7400.00;    5596.00;     296.00
1.001  ;    7400.00;    5596.00;     260.00
1.001  ;    7400.00;    5596.00;     316.00
1.001  ;    7400.00;    5596.00;     224.00
1.001  ;    7400.00;    5596.00;     352.00
1.001  ;    7400.00;    5596.00;     224.00
1.001  ;    7400.00;    5596.00;     248.00
1.001  ;    7400.00;    5596.00;     236.00
1.001  ;    7400.00;    5596.00;     272.00
1.001  ;    7400.00;    5596.00;    1312.00
1.001  ;    7400.00;    5596.00;    1264.00
1.001  ;    7400.00;    5596.00;     536.00
1.001  ;    7400.00;    5596.00;     256.00
1.001  ;    7400.00;    5596.00;     240.00
1.001  ;    7400.00;    5596.00;     560.00
1.001  ;    7400.00;    5596.00;     488.00
1.001  ;    7400.00;    5596.00;     332.00
1.001  ;    7400.00;    5596.00;     172.00
1.001  ;    7400.00;    5596.00;     240.00
1.001  ;    7400.00;    5596.00;     272.00
1.001  ;    7400.00;    5596.00;     280.00
1.001  ;    7400.00;    5596.00;     356.00
1.001  ;    7400.00;    5596.00;     288.00
1.001  ;    7400.00;    5596.00;     252.00
1.001  ;    7400.00;    5596.00;     224.00
1.001  ;    7400.00;    5596.00;     208.00
1.001  ;    7400.00;    5596.00;     256.00
1.001  ;    7400.00;    5596.00;     260.00
1.001  ;    7400.00;    5596.00;     692.00
1.001  ;    7400.00;    5596.00;     328.00
1.001  ;    7400.00;    5596.00;     244.00
1.001  ;    7400.00;    5596.00;     280.00
1.001  ;    7400.00;    5596.00;     252.00
1.001  ;    7400.00;    5596.00;     224.00
1.001  ;    7400.00;    5596.00;     220.00
1.001  ;    7400.00;    5596.00;     296.00
1.001  ;    7400.00;    5596.00;     220.00
1.001  ;    7400.00;    5596.00;     336.00
1.001  ;    7400.00;    5596.00;     252.00
1.001  ;    7400.00;    5596.00;     252.00
1.001  ;    7400.00;    5596.00;     172.00
1.001  ;    7400.00;    5596.00;    1332.00
