Watching PID 82365 page references for every 1 seconds...
Est(s) ;    RSS(kB);    PSS(kB);    Ref(kB)
1.008  ;  633540.00;  631726.00;   90284.00
1.007  ;  633540.00;  631726.00;   52340.00
1.007  ;  633540.00;  631726.00;   86776.00
1.008  ;  633540.00;  631726.00;   92328.00
1.007  ;  633540.00;  631726.00;   92268.00
1.008  ;  633540.00;  631726.00;   89600.00
1.008  ;  633540.00;  631726.00;   85188.00
1.008  ;  633540.00;  631726.00;   60804.00
1.007  ;  633540.00;  631726.00;   59664.00
1.007  ;  633540.00;  631726.00;   96140.00
1.008  ;  633540.00;  631726.00;   88584.00
1.008  ;  633540.00;  631726.00;   78404.00
1.008  ;  633540.00;  631726.00;   43164.00
1.008  ;  633540.00;  631726.00;   91520.00
1.008  ;  633540.00;  631726.00;   85120.00
1.008  ;  633540.00;  631726.00;   82348.00
1.008  ;  633540.00;  631726.00;   90128.00
1.008  ;  633540.00;  631726.00;   50832.00
1.008  ;  633540.00;  631726.00;   97248.00
1.007  ;  633540.00;  631726.00;   75372.00
1.007  ;  633540.00;  631726.00;   93708.00
1.008  ;  633540.00;  631726.00;   92372.00
1.008  ;  633540.00;  631726.00;   82972.00
1.008  ;  633540.00;  631726.00;   86260.00
1.008  ;  633540.00;  631726.00;   88696.00
1.007  ;  633540.00;  631726.00;   79220.00
1.008  ;  633540.00;  631726.00;   91472.00
1.008  ;  633540.00;  631726.00;   42296.00
1.008  ;  633540.00;  631726.00;   66220.00
1.008  ;  633540.00;  631726.00;   62616.00
1.008  ;  633540.00;  631726.00;   98620.00
1.008  ;  633540.00;  631726.00;   90964.00
1.008  ;  633540.00;  631726.00;   58124.00
1.008  ;  633540.00;  631726.00;   40472.00
1.008  ;  633540.00;  631726.00;   45532.00
1.008  ;  633540.00;  631726.00;   97912.00
1.008  ;  633540.00;  631726.00;   87040.00
1.008  ;  633540.00;  631726.00;   83464.00
1.008  ;  633540.00;  631726.00;   84992.00
1.007  ;  633540.00;  631726.00;   89688.00
1.008  ;  633540.00;  631726.00;   88312.00
1.008  ;  633540.00;  631726.00;   87948.00
1.008  ;  633540.00;  631726.00;   88744.00
1.008  ;  633540.00;  631726.00;  100872.00
1.007  ;  633540.00;  631726.00;   46960.00
1.008  ;  633540.00;  631726.00;   56840.00
1.008  ;  633540.00;  631726.00;   97744.00
1.008  ;  633540.00;  631726.00;   88640.00
1.008  ;  633540.00;  631726.00;   86960.00
1.008  ;  633540.00;  631726.00;   93128.00
1.008  ;  633540.00;  631726.00;   65144.00
1.008  ;  633540.00;  631726.00;   95264.00
1.008  ;  633540.00;  631726.00;   53516.00
1.008  ;  633540.00;  631726.00;   48740.00
1.007  ;  633540.00;  631726.00;   82072.00
1.007  ;  633540.00;  631726.00;   81724.00
1.008  ;  633540.00;  631726.00;   52476.00
1.008  ;  633540.00;  631726.00;   58772.00
1.008  ;  633540.00;  631726.00;  101096.00
1.008  ;  633540.00;  631726.00;   62788.00
1.008  ;  633540.00;  631726.00;   64700.00
1.008  ;  633540.00;  631726.00;   86252.00
1.007  ;  633540.00;  631726.00;   90384.00
1.008  ;  633540.00;  631726.00;   87736.00
1.007  ;  633540.00;  631726.00;   90884.00
1.008  ;  633540.00;  631726.00;   92880.00
1.008  ;  633540.00;  631726.00;  103936.00
1.008  ;  633540.00;  631726.00;   88940.00
1.008  ;  633540.00;  631726.00;   90692.00
1.008  ;  633540.00;  631726.00;   66856.00
1.007  ;  633540.00;  631726.00;   82636.00
1.007  ;  633540.00;  631726.00;   83368.00
1.007  ;  633540.00;  631726.00;   70428.00
1.007  ;  633540.00;  631726.00;   57832.00
1.007  ;  633540.00;  631726.00;   72784.00
1.008  ;  633540.00;  631726.00;   54792.00
1.008  ;  633540.00;  631726.00;   70368.00
1.007  ;  633540.00;  631726.00;   70096.00
1.008  ;  633540.00;  631726.00;   46100.00
1.008  ;  633540.00;  631726.00;   54672.00
1.008  ;  633556.00;  631742.00;   97540.00
1.008  ;  633600.00;  631786.00;   90604.00
1.008  ;  633688.00;  631874.00;   91084.00
1.007  ;  633688.00;  631874.00;   84736.00
1.007  ;  633688.00;  631874.00;   92224.00
1.008  ;  633712.00;  631898.00;   89760.00
1.008  ;  633720.00;  631906.00;   53276.00
1.007  ;  633720.00;  631906.00;   99524.00
1.007  ;  633808.00;  631994.00;   57880.00
1.007  ;  633888.00;  632074.00;   60356.00
1.008  ;  633944.00;  632130.00;   65108.00
1.008  ;  633988.00;  632174.00;   47236.00
1.008  ;  633996.00;  632182.00;   37696.00
1.008  ;  634004.00;  632190.00;   66268.00
1.007  ;  634092.00;  632278.00;   61348.00
1.007  ;  634176.00;  632362.00;   68392.00
1.007  ;  634240.00;  632426.00;   80776.00
1.007  ;  634348.00;  632534.00;   65444.00
1.007  ;  634548.00;  632734.00;   67864.00
1.007  ;  634748.00;  632934.00;   73432.00
1.007  ;  635016.00;  633202.00;   93804.00
1.007  ;  635152.00;  633338.00;   62648.00
1.007  ;  635532.00;  633718.00;   87112.00
1.007  ;  635944.00;  634130.00;   86304.00
1.007  ;  636140.00;  634326.00;   52088.00
1.007  ;  636604.00;  634790.00;   58472.00
1.007  ;  637064.00;  635250.00;   53788.00
1.007  ;  637124.00;  635310.00;   88704.00
1.007  ;  637456.00;  635642.00;   93896.00
1.007  ;  637784.00;  635970.00;   83900.00
1.007  ;  638112.00;  636298.00;   61204.00
1.008  ;  638596.00;  636782.00;   68888.00
1.008  ;  638732.00;  636918.00;   46988.00
1.008  ;  638732.00;  636918.00;   40812.00
1.008  ;  639240.00;  637426.00;   94784.00
1.008  ;  639376.00;  637562.00;   94260.00
1.008  ;  639776.00;  637962.00;  103112.00
1.008  ;  639840.00;  638026.00;   59356.00
1.008  ;  640104.00;  638290.00;   71204.00
1.008  ;  640432.00;  638618.00;   82472.00
1.008  ;  640496.00;  638682.00;   63888.00
1.008  ;  640828.00;  639014.00;   49652.00
1.008  ;  641136.00;  639322.00;   67372.00
1.008  ;  641144.00;  639330.00;   60840.00
1.008  ;  641612.00;  639798.00;   68464.00
1.008  ;  642020.00;  640206.00;   88148.00
1.008  ;  642624.00;  640810.00;   62920.00
1.008  ;  642820.00;  641006.00;   52360.00
1.008  ;  643080.00;  641266.00;   83216.00
1.007  ;  643408.00;  641594.00;   84808.00
1.008  ;  643800.00;  641986.00;   99764.00
1.008  ;  644132.00;  642318.00;   61472.00
1.008  ;  644400.00;  642586.00;   85588.00
1.008  ;  644408.00;  642594.00;   61676.00
1.008  ;  644916.00;  643102.00;   92832.00
1.008  ;  645116.00;  643302.00;   85660.00
1.008  ;  645516.00;  643702.00;   91720.00
1.008  ;  645984.00;  644170.00;   88712.00
1.008  ;  646180.00;  644366.00;   45252.00
1.008  ;  646504.00;  644690.00;   98468.00
1.008  ;  646768.00;  644954.00;   92032.00
1.008  ;  646832.00;  645018.00;   88040.00
1.008  ;  647312.00;  645498.00;   90112.00
1.008  ;  647448.00;  645634.00;   54304.00
1.008  ;  647792.00;  645978.00;  102472.00
1.008  ;  647964.00;  646150.00;   62380.00
1.008  ;  648228.00;  646414.00;  102628.00
1.008  ;  648500.00;  646686.00;   94720.00
1.008  ;  648828.00;  647014.00;   61876.00
1.008  ;  649220.00;  647406.00;   94692.00
1.008  ;  649484.00;  647670.00;   79276.00
1.008  ;  650016.00;  648202.00;   83968.00
1.008  ;  650212.00;  648398.00;   45748.00
1.008  ;  650500.00;  648686.00;   94392.00
1.008  ;  650900.00;  649086.00;   96340.00
1.008  ;  650996.00;  649182.00;   91276.00
1.008  ;  651532.00;  649718.00;   93136.00
1.008  ;  651596.00;  649782.00;   86936.00
1.008  ;  652188.00;  650374.00;   95948.00
1.008  ;  652252.00;  650438.00;   69956.00
1.008  ;  652520.00;  650706.00;   98856.00
1.008  ;  652656.00;  650842.00;   61616.00
1.008  ;  652916.00;  651102.00;   94348.00
1.008  ;  653448.00;  651634.00;   96676.00
1.008  ;  653644.00;  651830.00;   42944.00
1.008  ;  653968.00;  652154.00;   91284.00
1.008  ;  654236.00;  652422.00;   91228.00
1.008  ;  654764.00;  652950.00;   97684.00
1.008  ;  655308.00;  653494.00;   68968.00
1.008  ;  655632.00;  653818.00;   63900.00
1.008  ;  656100.00;  654286.00;   70128.00
1.008  ;  656296.00;  654482.00;   46556.00
1.008  ;  656620.00;  654806.00;   81420.00
1.008  ;  656888.00;  655074.00;   87980.00
1.008  ;  656948.00;  655134.00;   82932.00
1.008  ;  657216.00;  655402.00;   94408.00
1.008  ;  657544.00;  655730.00;   65952.00
1.008  ;  657608.00;  655794.00;   67740.00
1.008  ;  657608.00;  655794.00;   39880.00
1.008  ;  658200.00;  656386.00;   88364.00
1.008  ;  658264.00;  656450.00;   84404.00
1.008  ;  658668.00;  656854.00;   84492.00
1.008  ;  659048.00;  657234.00;   95356.00
1.008  ;  659184.00;  657370.00;   88384.00
1.008  ;  659248.00;  657434.00;   38480.00
1.008  ;  659648.00;  657834.00;   75092.00
1.008  ;  659916.00;  658102.00;   87040.00
1.008  ;  660052.00;  658238.00;   58832.00
1.008  ;  660432.00;  658618.00;   91040.00
1.008  ;  661044.00;  659230.00;   84408.00
1.008  ;  661372.00;  659558.00;   52432.00
1.008  ;  661636.00;  659822.00;   53088.00
1.008  ;  661700.00;  659886.00;   47180.00
1.008  ;  662028.00;  660214.00;   92604.00
1.008  ;  662292.00;  660478.00;   88656.00
1.008  ;  662620.00;  660806.00;   88148.00
1.008  ;  662948.00;  661134.00;   63284.00
1.008  ;  663480.00;  661666.00;   80336.00
1.008  ;  663676.00;  661862.00;   44356.00
1.008  ;  663676.00;  661862.00;   40628.00
1.008  ;  664268.00;  662454.00;   87612.00
1.008  ;  664332.00;  662518.00;   81716.00
1.008  ;  664660.00;  662846.00;   81224.00
1.008  ;  664924.00;  663110.00;   85996.00
1.008  ;  664988.00;  663174.00;   81040.00
1.008  ;  665252.00;  663438.00;   76472.00
1.008  ;  665580.00;  663766.00;   66692.00
1.008  ;  665644.00;  663830.00;   64200.00
1.008  ;  665912.00;  664098.00;   87904.00
1.008  ;  666308.00;  664494.00;   60108.00
1.008  ;  666428.00;  664614.00;   77360.00
1.008  ;  666564.00;  664750.00;   80212.00
1.008  ;  666628.00;  664814.00;   37416.00
1.008  ;  667028.00;  665214.00;   65320.00
1.008  ;  667292.00;  665478.00;   79464.00
1.008  ;  667356.00;  665542.00;   56088.00
1.008  ;  667684.00;  665870.00;   78060.00
1.008  ;  668348.00;  666534.00;   79908.00
1.008  ;  668676.00;  666862.00;   66648.00
1.008  ;  669004.00;  667190.00;   63148.00
1.008  ;  669332.00;  667518.00;   58304.00
1.008  ;  669596.00;  667782.00;   50696.00
1.008  ;  669660.00;  667846.00;   45080.00
1.008  ;  669988.00;  668174.00;   86688.00
1.008  ;  670252.00;  668438.00;   85756.00
1.008  ;  670580.00;  668766.00;   88248.00
1.008  ;  670804.00;  668990.00;   54024.00
1.008  ;  670940.00;  669126.00;   45212.00
1.008  ;  671272.00;  669458.00;   89564.00
1.008  ;  671584.00;  669770.00;   85784.00
1.008  ;  672188.00;  670374.00;   90916.00
1.008  ;  672384.00;  670570.00;   40864.00
1.008  ;  672708.00;  670894.00;   61836.00
1.008  ;  673036.00;  671222.00;   62168.00
