Watching PID 10017 page references for every 1 seconds...
Est(s) ;    RSS(kB);    PSS(kB);    Ref(kB)
1.009  ;  808076.00;  806205.00;  445928.00
1.009  ;  808076.00;  806205.00;  696684.00
1.009  ;  808076.00;  806205.00;  330128.00
1.009  ;  808076.00;  806205.00;  479348.00
1.009  ;  808076.00;  806205.00;  580872.00
1.009  ;  808076.00;  806205.00;  445936.00
1.009  ;  808076.00;  806205.00;  580884.00
1.009  ;  808076.00;  806205.00;  445928.00
1.009  ;  808076.00;  806205.00;  696684.00
1.010  ;  808076.00;  806205.00;  445928.00
1.009  ;  808076.00;  806205.00;  696684.00
1.009  ;  808076.00;  806205.00;  445924.00
1.009  ;  808076.00;  806205.00;  696680.00
1.009  ;  808076.00;  806205.00;  330124.00
1.009  ;  808076.00;  806205.00;  481360.00
1.009  ;  808076.00;  806205.00;  580852.00
1.009  ;  808076.00;  806205.00;  445936.00
1.009  ;  808080.00;  806209.00;  580880.00
1.009  ;  808080.00;  806209.00;  445928.00
1.010  ;  808080.00;  806209.00;  696680.00
1.010  ;  808080.00;  806209.00;  445928.00
1.009  ;  808080.00;  806209.00;  696680.00
1.009  ;  808080.00;  806209.00;  445928.00
1.009  ;  808080.00;  806209.00;  696680.00
1.009  ;  808080.00;  806209.00;  330128.00
1.009  ;  808080.00;  806209.00;  483484.00
1.009  ;  808080.00;  806209.00;  567064.00
1.009  ;  808080.00;  806209.00;  445936.00
1.009  ;  808080.00;  806209.00;  580880.00
1.009  ;  808080.00;  806209.00;  445928.00
1.011  ;  808080.00;  806209.00;  696680.00
1.010  ;  808080.00;  806209.00;  445928.00
1.009  ;  808080.00;  806209.00;  696680.00
1.010  ;  808080.00;  806209.00;  445928.00
1.009  ;  808080.00;  806209.00;  696680.00
1.009  ;  808080.00;  806209.00;  330128.00
1.009  ;  808080.00;  806209.00;  483340.00
1.009  ;  808080.00;  806209.00;  572876.00
1.009  ;  808080.00;  806209.00;  446412.00
1.009  ;  808080.00;  806209.00;  580868.00
1.009  ;  808080.00;  806209.00;  445928.00
1.010  ;  808080.00;  806209.00;  696680.00
1.009  ;  808080.00;  806209.00;  445928.00
1.009  ;  808080.00;  806209.00;  696680.00
1.009  ;  808080.00;  806209.00;  445928.00
1.009  ;  808080.00;  806209.00;  696680.00
1.009  ;  808080.00;  806209.00;  330128.00
1.009  ;  808080.00;  806209.00;  475576.00
1.009  ;  808080.00;  806209.00;  580864.00
1.009  ;  808080.00;  806209.00;  445932.00
1.009  ;  808080.00;  806209.00;  580876.00
1.009  ;  808080.00;  806209.00;  445928.00
1.009  ;  808084.00;  806213.00;  696680.00
1.009  ;  808084.00;  806213.00;  445928.00
1.009  ;  808084.00;  806213.00;  696680.00
1.009  ;  808084.00;  806213.00;  445928.00
1.009  ;  808084.00;  806213.00;  488192.00
1.010  ;  808084.00;  806213.00;  511900.00
1.009  ;  808084.00;  806213.00;  454872.00
1.009  ;  808084.00;  806213.00;  580868.00
1.009  ;  808084.00;  806213.00;  445932.00
1.009  ;  808084.00;  806213.00;  696680.00
1.009  ;  808084.00;  806213.00;  445928.00
1.009  ;  808084.00;  806213.00;  696680.00
1.009  ;  808084.00;  806213.00;  445928.00
1.006  ;  215188.00;  213317.00;  191796.00
