Watching PID 6957 page references for every 1 seconds...
Est(s) ;    RSS(kB);    PSS(kB);    Ref(kB)
1.004  ;  172812.00;  170993.00;  148140.00
1.004  ;  172812.00;  170993.00;  146440.00
1.004  ;  172812.00;  170993.00;  147620.00
1.004  ;  172812.00;  170993.00;  147708.00
1.004  ;  172940.00;  171121.00;  153448.00
1.003  ;  172980.00;  171161.00;  149000.00
1.004  ;  172980.00;  171161.00;  148368.00
1.004  ;  172980.00;  171161.00;  148196.00
1.004  ;  172980.00;  171161.00;  147204.00
1.004  ;  172980.00;  171161.00;  146648.00
1.004  ;  172980.00;  171161.00;  147860.00
1.004  ;  172980.00;  171161.00;  148592.00
1.004  ;  172980.00;  171161.00;  146952.00
1.004  ;  172980.00;  171161.00;  147644.00
1.004  ;  173164.00;  171345.00;  147092.00
1.004  ;  173164.00;  171345.00;  148740.00
1.004  ;  173164.00;  171345.00;  148872.00
1.004  ;  173172.00;  171353.00;  147092.00
1.004  ;  173404.00;  171585.00;  153868.00
1.004  ;  173404.00;  171585.00;  153756.00
1.004  ;  173404.00;  171585.00;  148868.00
1.004  ;  173428.00;  171609.00;  148988.00
1.004  ;  173428.00;  171609.00;  148244.00
1.004  ;  173440.00;  171621.00;  146912.00
1.004  ;  173440.00;  171621.00;  147916.00
1.004  ;  173440.00;  171621.00;  148684.00
1.004  ;  173440.00;  171621.00;  147980.00
1.004  ;  173440.00;  171621.00;  148944.00
1.004  ;  173440.00;  171621.00;  147976.00
1.004  ;  173440.00;  171621.00;  147360.00
1.004  ;  173440.00;  171621.00;  148288.00
1.004  ;  173440.00;  171621.00;  146656.00
1.004  ;  173440.00;  171621.00;  148164.00
1.004  ;  173440.00;  171621.00;  146368.00
1.004  ;  173440.00;  171621.00;  148376.00
1.003  ;  173480.00;  171661.00;  147724.00
1.004  ;  173480.00;  171661.00;  148752.00
1.004  ;  173480.00;  171661.00;  148044.00
1.004  ;  173480.00;  171661.00;  146800.00
1.004  ;  173528.00;  171709.00;  146612.00
1.004  ;  173528.00;  171709.00;  148060.00
1.004  ;  173528.00;  171709.00;  148984.00
1.004  ;  173556.00;  171737.00;  147280.00
1.004  ;  173556.00;  171737.00;  147616.00
1.004  ;  173784.00;  171965.00;  148592.00
1.004  ;  173784.00;  171965.00;  148164.00
1.004  ;  173784.00;  171965.00;  148724.00
1.004  ;  173784.00;  171965.00;  147464.00
1.004  ;  173784.00;  171965.00;  148188.00
1.004  ;  173784.00;  171965.00;  148020.00
1.004  ;  173784.00;  171965.00;  148304.00
1.004  ;  173784.00;  171965.00;  148336.00
1.003  ;  173784.00;  171965.00;  148268.00
1.004  ;  173820.00;  172001.00;  148160.00
1.004  ;  173820.00;  172001.00;  147804.00
1.004  ;  173820.00;  172001.00;  148572.00
1.004  ;  173820.00;  172001.00;  149204.00
1.004  ;  173820.00;  172001.00;  153996.00
1.004  ;  173876.00;  172057.00;  148300.00
1.004  ;  173876.00;  172057.00;  148048.00
1.003  ;  174056.00;  172237.00;  148736.00
1.004  ;  174056.00;  172237.00;  149432.00
1.004  ;  174056.00;  172237.00;  148704.00
1.004  ;  174056.00;  172237.00;  148820.00
1.004  ;  174084.00;  172265.00;  147680.00
1.004  ;  174084.00;  172265.00;  148576.00
1.004  ;  174084.00;  172265.00;  148488.00
1.004  ;  174084.00;  172265.00;  148896.00
1.004  ;  174084.00;  172265.00;  147272.00
1.004  ;  174084.00;  172265.00;  148488.00
1.004  ;  174412.00;  172593.00;  148972.00
1.004  ;  174412.00;  172593.00;  147496.00
1.004  ;  174412.00;  172593.00;  149036.00
1.004  ;  174412.00;  172593.00;  149976.00
1.004  ;  174412.00;  172593.00;  149036.00
1.004  ;  174412.00;  172593.00;  149212.00
1.004  ;  174412.00;  172593.00;  148828.00
1.004  ;  174412.00;  172593.00;  148328.00
1.004  ;  174412.00;  172593.00;  147888.00
1.004  ;  174412.00;  172593.00;  148512.00
1.004  ;  174412.00;  172593.00;  147564.00
1.004  ;  174644.00;  172825.00;  155036.00
1.004  ;  174644.00;  172825.00;  148420.00
1.004  ;  174644.00;  172825.00;  154776.00
1.004  ;  174644.00;  172825.00;  151736.00
1.004  ;  174644.00;  172825.00;  148816.00
1.004  ;  174644.00;  172825.00;  151036.00
1.004  ;  174644.00;  172825.00;  148216.00
1.004  ;  174644.00;  172825.00;  149224.00
1.004  ;  174644.00;  172825.00;  148672.00
1.004  ;  174644.00;  172825.00;  151764.00
1.004  ;  174644.00;  172825.00;  148616.00
1.004  ;  174644.00;  172825.00;  148364.00
1.004  ;  174644.00;  172825.00;  149296.00
1.004  ;  174644.00;  172825.00;  148832.00
1.004  ;  174644.00;  172825.00;  148560.00
1.004  ;  174644.00;  172825.00;  147780.00
1.004  ;  174644.00;  172825.00;  149652.00
1.004  ;  174644.00;  172825.00;  148932.00
1.004  ;  174644.00;  172825.00;  149020.00
1.004  ;  174644.00;  172825.00;  147368.00
1.004  ;  174644.00;  172825.00;  149276.00
1.004  ;  174644.00;  172825.00;  148980.00
1.004  ;  174644.00;  172825.00;  149948.00
1.004  ;  174644.00;  172825.00;  149560.00
1.004  ;  174644.00;  172825.00;  148656.00
1.004  ;  174644.00;  172825.00;  148916.00
1.004  ;  174796.00;  172977.00;  148988.00
1.004  ;  174796.00;  172977.00;  148240.00
1.004  ;  174796.00;  172977.00;  148864.00
1.004  ;  174796.00;  172977.00;  148800.00
1.004  ;  174796.00;  172977.00;  148100.00
1.004  ;  174796.00;  172977.00;  148052.00
1.004  ;  174796.00;  172977.00;  148268.00
1.004  ;  174796.00;  172977.00;  149052.00
1.004  ;  174796.00;  172977.00;  147760.00
1.004  ;  174796.00;  172977.00;  148392.00
1.004  ;  174816.00;  172997.00;  148288.00
1.003  ;  174816.00;  172997.00;  148320.00
1.004  ;  174816.00;  172997.00;  149332.00
1.004  ;  174816.00;  172997.00;  148892.00
1.004  ;  175004.00;  173185.00;  149592.00
1.004  ;  175004.00;  173185.00;  149508.00
1.004  ;  175028.00;  173209.00;  149480.00
1.004  ;  175028.00;  173209.00;  149144.00
1.004  ;  175028.00;  173209.00;  148664.00
1.004  ;  175028.00;  173209.00;  148788.00
1.004  ;  175028.00;  173209.00;  149416.00
1.004  ;  175028.00;  173209.00;  149804.00
1.004  ;  175028.00;  173209.00;  149080.00
1.004  ;  175028.00;  173209.00;  150100.00
1.004  ;  175028.00;  173209.00;  148724.00
1.004  ;  175084.00;  173265.00;  148620.00
1.004  ;  175084.00;  173265.00;  148624.00
1.004  ;  175084.00;  173265.00;  149392.00
1.004  ;  175084.00;  173265.00;  148460.00
1.004  ;  175084.00;  173265.00;  149956.00
1.004  ;  175084.00;  173265.00;  149556.00
1.004  ;  175136.00;  173317.00;  149600.00
1.004  ;  175136.00;  173317.00;  149168.00
1.004  ;  175136.00;  173317.00;  149356.00
